0x00000020: Kuke
0x00007c72:
0x00007c7b:
0x00007c99: dumb
0x00007cc6: ｰﾟ
0x00007cca: A
0x00007cce: sir
0x00007d70: └
0x00007d98: Love
0x00007dc0: Ken
0x00007de8: Should
0x00007e58: ❻
0x00007e80: Kan
0x00007ea8: Hemorrhoids
0x00007ed0: 丶
0x00007f40: Ridge
0x00007f68: Love
0x00007f90: Research
0x00007fc2: ö
0x00008040: Carving
0x00008068: Kan
0x00008090: Hemorrhoids
0x00008124: , ,
0x00008144: Ken
0x00008164: Ridge
0x00008184: Should
0x000081a1: 𡑮
0x000081d9: Print
0x000081fa: ｰﾟ
0x00008212: ｰﾟ
0x00008256: Ah
0x00008276: ｰﾟ
0x0000827a: A
0x0000827e: Yes
0x00008282: Ugh
0x00008286: Eh
0x0000828a: O
0x0000828e: Ka
0x00008292:
0x00008356: Tekken
0x00008372: Nah
0x00008376: ﾂken
0x0000837a: Taa
0x0000837e: Tsha
0x00008386: Taa
0x000083ae: tee
0x00008507: Hemp
0x00008532: l
0x0000854f: Brush
0x00008579: ﾉö
0x000085fb: Bear
0x0000868d: ﾉ妒
0x000086b2: p
0x000086ce: Ah
0x00008729: Ko
0x00008732: ”
0x0000874a: ”Rin
0x00008752: t
0x0000875e: Uh
0x00008775: ､ﾇ
0x00008786: l
0x000087b6: trout
0x000087be: Takeshi
0x000087c6: Kashiwa
0x000087fd: ､ﾂ
0x00008845: Ko
0x0000884e: ”
0x00008866: History
0x0000886e: t
0x0000887a: Uh
0x000088da: ｦio
0x00008947: Corpse
0x00008992: Wowo
0x000089ff: Tag
0x00008a6f: ㋙
0x00008a9f: Four
0x00008b07: ˈ
0x00008b26: ｰﾟ
0x00008b2a: A
0x00008b2e: Yes
0x00008b32: Ugh
0x00008b36: Eh
0x00008b3a: O
0x00008b3e: Ka
0x00008b42: ☐
0x00008b46: YES
0x00008b65: Passed away
0x00008b6d: 丐
0x00008b98: ┝
0x00008bc5: Shrine
0x00008c47: Straddle
0x00008c52: ｰﾟ
0x00008c56: A
0x00008c5a: Yes
0x00008c5e: Ugh
0x00008c62: Eh
0x00008c66: O
0x00008c6a: KA
0x00008c6e: YES
0x00008c87: Rights
0x00008cc3: Ticket
0x00008ce6: Sokoho
0x00008d23: ❻
0x00008dd5: 个
0x00008ddd: Marshal
0x00008e25: 倥
0x00008e31: World
0x00008e7d: 倥
0x00008e85: Blue
0x00008e97: Chota
0x00008ea1: S･
0x00008ec8: Gentleman
0x00008f7a: Town
0x00008fc6: ｰﾟ
0x00008fca: A
0x00008fce: Yes
0x00008fd2: U
0x00008fd6: YES
0x00009047: ,-
0x00009051: 𡑮
0x00009061: Print
0x00009091: Kuta
0x000090c6: Eh
0x000090ce: A
0x000090d6: ☐
0x000090de: Yes
0x000090e6: O
0x000090ee: KA
0x000090f6: Ugh
0x000090fe: sir
0x00009102: ｰﾟ
0x00009121: dumb
0x00009156: A
0x0000915a: ｰﾟ
0x0000915e: YES
0x0000918d: Print
0x000091b5: ｰタ
0x00009205: Hua
0x0000925e: ｰﾟ
0x00009262: A
0x00009266: Yes
0x0000926a: Ugh
0x0000926e: Eh
0x00009272: O
0x00009276: Ka
0x0000927a: ☐
0x0000927e: YES
0x000092b2: 佈
0x000092ba: ❻
0x000092c2: King
0x000092d2: Uh
0x000092d6: ö
0x000092da: l
0x000092de: Re
0x000092e2: ł
0x000092e6: ö
0x000092ea: Love
0x000092ee:
0x000092f2: Ξ
0x000092fa: ł
0x00009302: King
0x000093de: Ah
0x000093ee: l
0x00009402: Ugh
0x00009452:
0x0000945a:
0x0000945e: "
0x00009466: "
0x0000946e:
0x00009476: "
0x0000947e:
0x00009486: "
0x0000948e:
0x00009496: "
0x000094a2:
0x000094a7: reach
0x000094ae: " "
0x000094b3: Reach
0x000094ba: 」」
0x000094bf: reach
0x000094c6: " "
0x000094cb: Reach
0x000094d6: "
0x000094ea: ""
0x000094ee: 」」
0x000094f2: ｣
0x000094f7: Reach
0x00009506: " "
0x00009516: "
0x00009522:
0x00009542:
0x0000954e: "
0x0000955a:
0x00009562: "
0x0000957e: ｰﾟ
0x00009582: A
0x00009586: Yes
0x0000958a: Ugh
0x0000958e: Eh
0x00009592: O
0x00009596: Ka
0x0000959a: ☐
0x0000959e:
0x000095a2:
0x000095c6: l
0x000095e6: l
0x00009625: 闗
0x0000963b: Four
0x00009643: Girl
0x0000965b: umbrella
0x00009674: 璦
0x00009684: 璦
0x0000968a: ｰﾟ
0x00009692: A
0x0000969a: Yes
0x0000969e:
0x000096c0: Cough
0x000096ce: ．
0x000096d6: ．
0x000096e2: ．
0x000096ee: ．
0x000096f6: 蕊Ni
0x000096fe: Additional
0x00009707: 臇
0x00009712: ．
0x0000971b: Cover
0x00009732:
0x00009736: ｰﾟ
0x00009754: Tan
0x0000979e: ．
0x000097a6: ．
0x000097b6: ｡輻
0x000097cd: 丩
0x000097e6: 1
0x00009802: 1
0x0000981a: ．
0x0000982e: ．
0x0000984a: ．
0x0000985e: ．
0x00009867: 貭
0x00009872: ｰﾟ
0x00009876: A
0x0000987a: Yes
0x0000987e: YES
0x00009898: 䏰
0x000098ec: Dimensions
0x000098f7: 2
0x00009912: ｰﾟ
0x00009916: A
0x0000991a: Yes
0x0000991e: Ugh
0x00009922: Eh
0x00009926: O
0x0000992a: YES
0x0000993e: ．
0x000099aa: ｡To
0x000099bb: Water hyacinth
0x000099e1: dumb
0x00009a06: A
0x00009a0a: Oto
0x00009a12: ･T
0x00009a1a: , To
0x00009a33: Two
0x00009a57: 蓴
0x00009a76: ｰﾟ
0x00009a7a: A
0x00009a7e: YES
0x00009a8e: I
0x00009a92: M
0x00009a96: Do
0x00009a9a: Ne
0x00009a9e: "Uh
0x00009aa2: "
0x00009aa6:
0x00009aaa: ｣
0x00009ab2: A
0x00009ab6:
0x00009aba: ･ﾇ
0x00009abe: ､ﾇ
0x00009aca: ｣
0x00009ad6: "Totsu
0x00009ade: ｡To
0x00009afb: 蓿
0x00009bce: sir
0x00009bd2: ｰﾟ
0x00009bd6: N
0x00009c56:
0x00009c5a: ｰﾟ
0x00009c5e: N
0x00009cde: sir
0x00009ce2: ｰﾟ
0x00009ce6: N
0x00009cf6: Chito
0x00009d05: 𡑮
0x00009d0e: Sakei
0x00009d12: Kozakura
0x00009d16: ｜disappeared
0x00009d1a:
0x00009d3a: Nat
0x00009d46: Tsuto
0x00009d5b: Nitjo
0x00009d6c:
0x00009dc4: O
0x00009df2: Missing
0x00009df7: Enter
0x00009dfa: ｡Manic
0x00009e3c: ο
0x00009e86: KA
0x00009e8b: 遞
0x00009e8e: ｡Manic
0x00009e96: ｡轢ｿ
0x00009e9e: ．
0x00009eca: ｰﾟ
0x00009ece: A
0x00009ed2: Yes
0x00009ed6: Ugh
0x00009eda: YES
0x00009ede: Sanu
0x00009ee2: Kono
0x00009ee6: Kenu
0x00009eea: Kunu
0x00009eee: Kinu
0x00009ef2: Kanu
0x00009ef6: ONU
0x00009efa: N
0x00009f22: Ko-i
0x00009f46:
0x00009f57: Torchi
0x00009f62: Cone
0x00009f66: 舁
0x00009f6a: pupa
0x00009f83: Nitzse
0x00009f8b: Nigg
0x00009fab: rags
0x00009fe4: O
0x00009fec: ❸
0x0000a00c: ♢
0x0000a013: Ninu
0x0000a06c: ο
0x0000a0a4: Gamma
0x0000a0af: Nitsu
0x0000a0d8: Iron/
0x0000a0e6: ｰﾟ
0x0000a0ea: YES
0x0000a0ee: Sanu
0x0000a0f2: Kono
0x0000a0f6: Kenu
0x0000a0fa: Kunu
0x0000a0fe: Kinu
0x0000a102: Kanu
0x0000a106: ONU
0x0000a10a: N
0x0000a127: ﾇ＃
0x0000a12e: O
0x0000a14c: ̂
0x0000a152: け蹤
0x0000a17e:
0x0000a185: -.
0x0000a1b3: 覩
0x0000a1e2: ｰﾟ
0x0000a1e6: YES
0x0000a1ea: Kono
0x0000a1ee: Kenu
0x0000a1f2: Kunu
0x0000a1f6: Kinu
0x0000a1fa: Kanu
0x0000a1fe: ONU
0x0000a202: N
0x0000a241: Last
0x0000a2b2: ｰﾟ
0x0000a2b6: A
0x0000a2ba: Yes
0x0000a2be: Ugh
0x0000a2c2: Eh
0x0000a2c6: O
0x0000a2ca: Ka
0x0000a2ce: sir
0x0000a32a: 朿
0x0000a336: 7
0x0000a345: 咩
0x0000a3be: ｰﾟ
0x0000a3c2: A
0x0000a3c6: Yes
0x0000a3ca: Ugh
0x0000a3ce: E
0x0000a3d2: O
0x0000a3d6: Ka
0x0000a3da: ｷﾟ
0x0000a3de: ze
0x0000a3e2: YES
0x0000a3f1: ≠bell
0x0000a411: ≠
0x0000a448: Aki
0x0000a44c: 屨
0x0000a458: Cough
0x0000a45c: Plow
0x0000a468: Cough
0x0000a47c: 沗
0x0000a4bb: "Core
0x0000a4ed: ÷っ屨
0x0000a4f5: ÷
0x0000a526: ｰﾟ
0x0000a52e: A
0x0000a532:
0x0000a58e: ｰﾟ
0x0000a5a6: ｰﾟ
0x0000a5aa: A
0x0000a5ae: YES
0x0000a5ee: ｰﾟ⓳
0x0000a60a: ｰﾟ
0x0000a60e:
0x0000a6e0: 屨ﾄ
0x0000a6ea: " "
0x0000a6f2: " "
0x0000a6fb: Tsubo
0x0000a700: Yo
0x0000a723: Who
0x0000a770: 屨ト
0x0000a7c8:
0x0000a844: 屨ト
0x0000a8b0: Sorry
0x0000a8d4: "I
0x0000a8e4: 屨ﾄ
0x0000a938:
0x0000a977: Jaw
0x0000a9e8: Sho
0x0000aa68: 屨ﾄ
0x0000aa7c: ⅱ
0x0000aa94: 屨ト
0x0000aad4: 屨ト
0x0000ab0c: 屨ト
0x0000ab44: 牾
0x0000ab56:
0x0000ab64: 屨
0x0000aba8: 屨ト
0x0000abba: 」」
0x0000abc6: 」」
0x0000abce: ” 田
0x0000abe2: 𠀋
0x0000acca: " "
0x0000acce: " "
0x0000acd4:
0x0000ad06:” Exhibition
0x0000ad50: Sho
0x0000adc8: 屨ﾄ
0x0000ae5a: " "
0x0000ae5e: " "
0x0000ae6a: Yes
0x0000aeba: 🥠
0x0000aeda: Tsha
0x0000aee2: Mashira
0x0000aef2: Satin
0x0000aef6:
0x0000af06: Ah
0x0000af32: p
0x0000af50:
0x0000af74: 帒
0x0000af89: Passed away
0x0000b01c: 屨
0x0000b02e: ヰ
0x0000b03e: B
0x0000b042: Takumi
0x0000b052: Re
0x0000b06e:
0x0000b092: ｰﾟ
0x0000b096: A
0x0000b09a: Yes
0x0000b09e: Ugh
0x0000b0a2: Eh
0x0000b0a6: O
0x0000b0aa: Ka
0x0000b0ae: ☐
0x0000b0b2:
0x0000b0db: Limited
0x0000b0f0: 屨
0x0000b123: Limited
0x0000b138: 蓔
0x0000b16b: Limited
0x0000b180: 𣱿
0x0000b1b3: Limited
0x0000b1e8: 屨
0x0000b217: Success
0x0000b230: 𣱿
0x0000b25f: Success
0x0000b27f: Limited
0x0000b2b7: Limited
0x0000b30b: Kei
0x0000b310: 屨・
0x0000b33f: Exhausted
0x0000b35e: 舮
0x0000b388: 屨
0x0000b3a2: 竦
0x0000b3b2: 辮
0x0000b404: Plow
0x0000b412: Mashira
0x0000b43d: ＞
0x0000b445: ≠
0x0000b449: ≠
0x0000b46c: 屨
0x0000b4c2: p
0x0000b4f4: 屨
0x0000b51e: l
0x0000b532: ",
0x0000b536: Ξ
0x0000b555: ＞
0x0000b576: ｰﾟ
0x0000b57a: YES
0x0000b58d: ≠Semi
0x0000b5a2: ъ
0x0000b5bd: Ut
0x0000b5f4: 屨・
0x0000b5ff: Limited
0x0000b628: Core
0x0000b66c: Core
0x0000b74c: Cough
0x0000b752: "
0x0000b769: Kai
0x0000b7db: Explanation
0x0000b803: Silkworm
0x0000b80c: Hikari
0x0000b842: ､
0x0000b870: 貲
0x0000b880: Hikari
0x0000b8ce: sir
0x0000b8d2: ｰﾟ
0x0000b8d6: A
0x0000b8da: Yes
0x0000b8de: Ugh
0x0000b8e2: Eh
0x0000b8e6: O
0x0000b8ea: KA
0x0000b8ee: ☐
0x0000b8f2: s
0x0000b912:
0x0000b94a: YES
0x0000b99d: Kuta
0x0000b9b5: heart
0x0000ba12: Yes
0x0000ba1a: ｰﾟ
0x0000ba22: Ugh
0x0000ba2a: E
0x0000ba2e: A
0x0000ba32: O
0x0000ba36: Ka
0x0000ba3a: ☐
0x0000ba3e: YES
0x0000ba65: Passed away
0x0000ba6d: Last
0x0000bae2: Yes
0x0000baea: ｰﾟ
0x0000baf2: Ugh
0x0000bafa: Eh
0x0000bafe: A
0x0000bb02:
0x0000bc85: Passed away
0x0000bc8d: Last
0x0000bcfa: YES
0x0000bd02: ｰﾟ
0x0000bd0a: U
0x0000bd12: Eh
0x0000bd16: A
0x0000bd1a: YES
0x0000bd4e: ｌラ
0x0000bd5a: lta
0x0000bd97: Real
0x0000bdc6: T
0x0000bdcb: Real
0x0000bdef: Kume
0x0000be17: , 貲
0x0000be28: Hikari
0x0000be3e: Leta
0x0000be5f: Real
0x0000be8f: Real
0x0000bebb: arc
0x0000befa: Ξ
0x0000bf00: 貲
0x0000bf3b: 鈷
0x0000bf4f: Real
0x0000bf62: Re
0x0000bf6a: Ξ
0x0000bf6f: Real
0x0000bfa3: Real
0x0000bfd7: Real
0x0000c04f: Limited
0x0000c067: Entertainment
0x0000c07e: Satin
0x0000c082: Chrysalis
0x0000c0a2: 螫
0x0000c0ae: 莅
0x0000c0b2: ｰﾟ
0x0000c0b6: A
0x0000c0ba: Yes
0x0000c0be: Ugh
0x0000c0c2: Eh
0x0000c0c6:
0x0000c103: Zhou
0x0000c10e: ｰﾟ
0x0000c112:
0x0000c131: Dumb
0x0000c139: Passed away
0x0000c141: Last
0x0000c19e: ･」
0x0000c1a9: Candle
0x0000c1ce: s
0x0000c1d2: ｰﾟ
0x0000c1d6: A
0x0000c1da: Yes
0x0000c1de: Ugh
0x0000c201: dumb
0x0000c209: Passed away
0x0000c211: Last
0x0000c28a: " "
0x0000c2c8: 貲
0x0000c2d8: Hikari
0x0000c306: Ugh
0x0000c30e: ｰﾟ
0x0000c312: A
0x0000c316: Yes
0x0000c31a: E
0x0000c31e: YES
0x0000c34e: l
0x0000c36a: 竦
0x0000c37e: 辮
0x0000c38e: Scepter
0x0000c392: Continue
0x0000c396: 苳
0x0000c39e: Spider
0x0000c3e2: 竦
0x0000c3e6: 竦
0x0000c3ea: 辮
0x0000c47a: 콿ﾟ岪
0x0000c4e4: 怦
0x0000c510: To
0x0000c514: ｰ｡･
0x0000c522: ｰﾟ
0x0000c526: A
0x0000c52a:
0x0000c5be: Satin
0x0000c5e2: Satin
0x0000c622: Exterior
0x0000c626: Traction
0x0000c62a: ｾ
0x0000c642: "
0x0000c64a: "
0x0000c656: ､ｯｯｯ
0x0000c66d: Story
0x0000c689: <help
0x0000c6c3: ㉝
0x0000c6db: Hou
0x0000c6df: Tired
0x0000c6f4: 覦
0x0000c6fa: "
0x0000c733: Thread
0x0000c777:
0x0000c78d: ∴
0x0000c7b6: Fox
0x0000c7ba: Block
0x0000c7d7: ､Ka
0x0000c7dd: ∴
0x0000c801: ÷
0x0000c81b: Hit
0x0000c838: Lou
0x0000c841: <蒐
0x0000c86e: Scepter
0x0000c886:
0x0000c88e: ↗
0x0000c8be: Remove
0x0000c8df: Real
0x0000c913: Bottle
0x0000c94a: Re
0x0000c988: 脧
0x0000c993: Zhou
0x0000c9a9: ＜
0x0000c9f2: ．
0x0000c9ff:
0x0000ca57: company
0x0000ca63:
0x0000ca89: ∴
0x0000ca9a: Yuki
0x0000caa6: 苳
0x0000caaa: Mashira
0x0000cabe: 筮
0x0000cac6: Xun
0x0000caca: 邃
0x0000cad6: Tsubi
0x0000caf6: 筮
0x0000cb0a: ”
0x0000cb0e: Te
0x0000cb16: 5
0x0000cb1a: ｢Discarded
0x0000cb1e: T
0x0000cb26: Taho
0x0000cb39: ∴
0x0000cb62: Tsha
0x0000cb66: ｢Discarded
0x0000cb6a: T,
0x0000cb72: tee
0x0000cb83: Obsolete
0x0000cb93: Light
0x0000cbd2: ､ｯ
0x0000cbe2: ･ｯ
0x0000cbf2: Wow
0x0000cc02: Ah
0x0000cc1e: Te,
0x0000cc26: To-Geki
0x0000cc66: Ta, 𡑭
0x0000cc72: "
0x0000cc9e: Shun
0x0000cca2: ,limited
0x0000ccc6: Ke
0x0000ccfa: ,limited
0x0000cd36: ､ｯ
0x0000cd62: ･ｯ
0x0000cd8e: "
0x0000cd96: A swamp
0x0000cda6: Re
0x0000cdb3: General
0x0000cdc6: l
0x0000ce39: Mane
0x0000ce6a: d
0x0000ce76: Ugh
0x0000ce83: Tumor
0x0000ce9e: ｣cough
0x0000cede: "
0x0000cee6: ､ｯ
0x0000cf01:
0x0000cf0c: 𡑭
0x0000cf15: Lotus
0x0000cf2f: term
0x0000cf42: Mumhe
0x0000cfb2: ､ｯ
0x0000cfde: ̠
0x0000cff5: Key
0x0000cffe: Z
0x0000d030: 𡑭
0x0000d039: Lotus
0x0000d051: Rion
0x0000d057: Dinner
0x0000d077: Hoe
0x0000d091:
0x0000d140: 𡑭
0x0000d149: Lotus
0x0000d15b: Kaoru
0x0000d17f: Hoe
0x0000d199:
0x0000d235: ÷
0x0000d23e: "
0x0000d26e: ､ｯﾂ
0x0000d275: ≠
0x0000d286: ish
0x0000d29e: Ok
0x0000d2a5: ∴
0x0000d2bb: , Lu
0x0000d2c1: ∴
0x0000d2d6: Ahem
0x0000d2dd: ≠
0x0000d2f4: ё
0x0000d309: 𡑮
0x0000d30f: 蔀
0x0000d31f: 2
0x0000d339: Wipe
0x0000d36e: ｣⓮
0x0000d3ab: Service
0x0000d3d6: Wow
0x0000d3e1: Frame
0x0000d410: Q.
0x0000d421: Cheap
0x0000d430: Image
0x0000d450: Yaso
0x0000d45e: ､o
0x0000d474: Akira
0x0000d49d: Cheap
0x0000d4a0: Eagle
0x0000d4cc: ｰ｡ﾆ
0x0000d4e9: An
0x0000d4ef: Decrease
0x0000d4f6:
0x0000d504: Umbrella
0x0000d514: Akira
0x0000d562: ” Sieve
0x0000d56a: "
0x0000d591: ∴
0x0000d5b7: Г
0x0000d5da: Yu
0x0000d5f7: Sales
0x0000d5fa: Uh
0x0000d5fe: Nah
0x0000d615: ∴
0x0000d63f: Interest
0x0000d64b: ⓛ
0x0000d659: Magpie
0x0000d666: Tuo
0x0000d66d: Q.
0x0000d681: -.
0x0000d69a: Mud
0x0000d6ba: ｡
0x0000d6da: ｡
0x0000d6de: 罦皐
0x0000d72a: Note
0x0000d789: iii.
0x0000d79a: ↗
0x0000d7ba: ⌅
0x0000d7da: ⌅
0x0000d7de: ̽
0x0000d82a: Note
0x0000d876: Hikohe
0x0000d896:
0x0000d8b6: ｡
0x0000d8d6: ｡
0x0000d8ea: Ayori
0x0000d913: Anchovies
0x0000d916: ∉
0x0000d91f: 蔔
0x0000d943: Anchovies
0x0000d94b: Turnips
0x0000d95d: ∴
0x0000d98c: 𡑭
0x0000d995: Lotus
0x0000d9b2: ．
0x0000d9c3: Toka
0x0000d9df: Toka
0x0000d9f9: ∴
0x0000da09: Wipe
0x0000da27: Drama
0x0000da36: t
0x0000da53: ̆
0x0000da5a: ･Quasi
0x0000da61: Ta.
0x0000da91: Chair
0x0000da9d: yita
0x0000dac2: Ugh
0x0000dacf: Niu
0x0000dadd: 丒
0x0000db57: ⓑ
0x0000db97: ⓑ
0x0000dbae:
0x0000dbb9: Q.
0x0000dbe2:
0x0000dbfa: yan
0x0000dc0d: Wipe
0x0000dc2b: Hold
0x0000dc36:
0x0000dc4a:
0x0000dc76:
0x0000dca2: ．
0x0000dca9: -.
0x0000dd0e: JAN
0x0000dd5a: ．
0x0000dd6a: yan
0x0000dd96: JAN
0x0000dd9a:
0x0000ddb6: ．
0x0000ddbd: -.
0x0000ddca: ｡ﾇ、
0x0000de16:
0x0000de1e: ｡ﾇ、
0x0000de62: ．
0x0000de72:
0x0000de8a: ．
0x0000de92: ．
0x0000deb6: ．
0x0000debe: ｢
0x0000ded2: ｡ﾇ
0x0000def2: ｡ﾇ
0x0000def7: tail
0x0000df4a: Tanu
0x0000df53: Sorry
0x0000df56: Tanu
0x0000df6a: ｡ﾇ
0x0000df82: "
0x0000df92: Tanu
0x0000df9e: "
0x0000dfa2: ｡ﾇ
0x0000dfb3: Real
0x0000dfbf: Ai
0x0000dfc3: Real
0x0000dfcf: Ai
0x0000e00d: 駻
0x0000e03f: Death
0x0000e08b: Death
0x0000e0bf: ni,
0x0000e105: Qin
0x0000e146: Re
0x0000e172:
0x0000e1aa: n
0x0000e1c8: ヱ
0x0000e1d1: World
0x0000e226: ｬ蹤
0x0000e24a: ．
0x0000e24e:
0x0000e292: T,
0x0000e2e6: ．
0x0000e2ee: ．
0x0000e30f: Joya
0x0000e32b: 2
0x0000e371: Qin
0x0000e3b6: Re
0x0000e3e2:
0x0000e3fe: ｣
0x0000e406: ．
0x0000e422:
0x0000e431: 寎
0x0000e45f: Mamoru
0x0000e462: "
0x0000e486: lta
0x0000e48e: ．Ta
0x0000e4ca:
0x0000e4d6: ．
0x0000e4fe: yan
0x0000e512: "
0x0000e536:
0x0000e53a: "
0x0000e54e: ． ﾂ
0x0000e55c: Earthquake
0x0000e56c: Crocodile
0x0000e5b7: nut
0x0000e5e1: ≠
0x0000e5f1: ≠
0x0000e601: ÷
0x0000e61a: "
0x0000e626:
0x0000e646:
0x0000e662:
0x0000e696: "
0x0000e6a1: ｨ．タ
0x0000e6b6: ｡ﾇ、
0x0000e6e2:
0x0000e6ea: ↗
0x0000e70e:
0x0000e71e: ↗
0x0000e742:
0x0000e776: "
0x0000e7a1: ｨ．タ
0x0000e7bb: ni,
0x0000e7c6: "
0x0000e7d2: ↗
0x0000e7de:
0x0000e80e:
0x0000e81e: ↗
0x0000e842:
0x0000e874: 𡑭
0x0000e87d: Wipe
0x0000e89e: ∉Ta
0x0000e8e2: Re
0x0000e935: Wipe
0x0000e94e: ”Drama
0x0000e95f: Urine
0x0000e966: Y
0x0000e9f8: Akira
0x0000ea09: ∴
0x0000ea10: Akira
0x0000ea2d: ∴
0x0000ea35: ∴Akira
0x0000ea5a: Ah
0x0000ea65: ∴ｯ惔
0x0000ea79: ∴
0x0000ea80: Tsuyoshi
0x0000ea87: ✓
0x0000ea97: Kogo
0x0000eaba: l
0x0000eabf: е
0x0000ead1: Kazuo
0x0000ead6: ь
0x0000eafb: Э
0x0000eb1a: ь
0x0000eb25: ∴
0x0000eb3a: 5
0x0000eb3d: ∴
0x0000eb46: 1
0x0000eb5a: 5
0x0000eb5d: Kazuo
0x0000eb75: Kazuo
0x0000eb8a: 1
0x0000eb95: Kazuo
0x0000eb9f: ◐
0x0000ebe9: Kazuo
0x0000ec1f: Drama
0x0000ec3d: ∴
0x0000ec47: Ma
0x0000ec53: Ota
0x0000ec67: Princess
0x0000ec8f: э
0x0000ec99: ∴
0x0000ecb4: Frame
0x0000ecba: Fool
0x0000ecca: d
0x0000ecd6: Ya
0x0000ecda: 邃
0x0000ecfd: ∴BaMe
0x0000ed09: ∴sou
0x0000ed27: Y
0x0000ed35: <Introduction
0x0000ed49: ∴
0x0000ed54: 脧
0x0000ed6a: Steam
0x0000ed71: ≠
0x0000ed81: Q. ё
0x0000edd4: 𡑭
0x0000ede3: Hand
0x0000ee37: Uta
0x0000ee3b: Real
0x0000ee47: Ai
0x0000ee4f: Nita
0x0000ee5b: Ai
0x0000eea4: ヱ
0x0000eead: Rapid
0x0000ef5e: ．
0x0000ef66: ．
0x0000efd3: Iris
0x0000efe6: ．
0x0000efeb: 踉
0x0000effe: n
0x0000f003: Nita
0x0000f00f: Ai
0x0000f012: ヮ
0x0000f017: Nita
0x0000f023: Ai
0x0000f026: ь
0x0000f04a: Pi
0x0000f065: ｨ．タ
0x0000f072: ．
0x0000f10d: ∴
0x0000f131: Q. ё
0x0000f18c: 𡑭
0x0000f19b: Shigeru
0x0000f1f7: Uta
0x0000f1fb: Real
0x0000f207: Ai
0x0000f20f: Nita
0x0000f21b: Ai
0x0000f264: ヱ
0x0000f26d: Rapid
0x0000f31e: ．
0x0000f326: ．
0x0000f346: ．
0x0000f3af: Parable
0x0000f3bf: 踉
0x0000f3d5: ∴ｯ𡑭
0x0000f3ea: n
0x0000f3ef: Nita
0x0000f3fb: Ai
0x0000f3fe: ヮ
0x0000f403: Nita
0x0000f40f: Ai
0x0000f412: ь
0x0000f436: Pi
0x0000f45e: , Shuu
0x0000f462: ･Exclusion
0x0000f466: Rights
0x0000f476: Tsha
0x0000f47e: ta
0x0000f496:
0x0000f4a1: ∴
0x0000f4a8: 脧
0x0000f4be: Takumi
0x0000f4e1: ∴
0x0000f4ee: ､ｯ
0x0000f4f8: 脧
0x0000f50e: Takumi
0x0000f549: ∴
0x0000f55e: bell
0x0000f572: ",
0x0000f57e: 」,
0x0000f59e: To-Geki
0x0000f5ce: Chestnut
0x0000f62a: 1
0x0000f63a: 1
0x0000f6d5: ≠Attack
0x0000f78a: ．
0x0000f799: ≠
0x0000f7b1: ＞Swamp
0x0000f7bb: Distribution
0x0000f7d1: ∴
0x0000f7d8: 脧
0x0000f7e4:
0x0000f801: ≠
0x0000f821: ∴
0x0000f833: Lost
0x0000f8ed: ≠
0x0000f8f5: ∴
0x0000f92a: ｣
0x0000f938: 輀
0x0000f955: ≠
0x0000f966: Uh
0x0000f983: Death
0x0000f999: 驗
0x0000f9ac: 輀
0x0000fa2a: ↗
0x0000fa36: Scepter
0x0000fa3a: ” Dwarf
0x0000fa4a:
0x0000fa72: ．
0x0000fa7d: ＜
0x0000fa84: brow
0x0000fa91: ∴
0x0000faac: 秡
0x0000fac1: 蕪
0x0000faee: l
0x0000fb92: t
0x0000fbbb: ⏌
0x0000fbd1: ∴
0x0000fbdf: Use
0x0000fbf6: Swamp
0x0000fbfb:
0x0000fc17: OF
0x0000fc21: ∴
0x0000fc5d: ＜Gun
0x0000fc75: ∴ｯ脧
0x0000fc84: Wa
0x0000fcae: Award
0x0000fcbd: ＞
0x0000fcc8: 薟
0x0000fd04: 輀
0x0000fd1e: l
0x0000fd3a: ㈹
0x0000fd4e: l
0x0000fd56: Re
0x0000fd5e: Re
0x0000fd7e: Scepter
0x0000fd96:
0x0000fd9e: ↗
0x0000fde2: Re
0x0000fdf6: ．
0x0000fe10: Hehe
0x0000fe17: lyrics
0x0000fe25: ∴Ya
0x0000fe3e: ｨ戎
0x0000fe51: Wipe
0x0000fe69: 顳
0x0000fe7a: To-Geki
0x0000fe9e: ｢┯
0x0000fea6: Chestnut
0x0000feb4: 佸
0x0000febe: Weight
0x0000fecd: 唵
0x0000fef0: Lou
0x0000ff0e: Sa
0x0000ff22: ↗
0x0000ff2a:
0x0000ff42: Eh
0x0000ff56: ↗
0x0000ff62: |
0x0000ff75: ≠
0x0000ff83: ㊱
0x0000ff86: 5
0x0000ff8a: Weight
0x0000ffe6: î
0x0000fff2:
0x0001004b: ὰ
0x0001006f:
0x0001007c: ﾜ
0x00010099: Wipe
0x000100be: t
0x000100e2: ．
0x000100f1: ≠Semi-
0x000100fa: ．
0x00010109: ≠
0x0001011e: Gong
0x00010135: ≠
0x0001013d: ∴
0x0001014e: ｨ戎
0x00010160: 輀
0x00010173: Hard
0x0001017d: ＜
0x00010189: ∴
0x000101b2: Fox
0x000101b6: ↗
0x000101f2: Kota
0x00010202: ↗
0x0001023f:
0x00010248: 𡑭
0x00010251: Lotus
0x00010271: 唎
0x00010283: Knee
0x00010289: ≠
0x000102ac: 𡑭
0x000102b5: Lotus
0x000102c8: ё
0x000102d5: 嘎
0x000102d9: Wipe
0x00010303: ˥
0x00010309: iii.
0x00010315: Ta.
0x0001031e: Good
0x00010325: -.
0x00010345: Qin
0x0001034a: Robbery
