0x20: Kuke
0x11ffe: ｣
0x1200a: -ﾟ
0x1204a: , 恕
0x12062: , 恕
0x1206a: ･Article
0x1207e: p,
0x120b2: ･Sen
0x120d2: " "
0x120de :
0x120ea: Beast
0x1213e :
0x12162: Oh
0x12196:ｩpost
0x121aa :
0x121d2 :
0x121e2: "
0x12211: ≠
0x12219: ÷
0x12302: "
0x12306 :
0x1230e :
0x1231a: neck
0x12335: ≠
0x12390: Weaving
0x124bb: ｣
0x124be:ｰ」Ｏ
0x124c2 :
0x124cf :
0x124d3 :
0x124d6 :
0x124da: -」
0x12602: Ah
0x12606: I'm here
0x1260a: “Go
0x1267a: Otta
0x126ad: ∞
0x126b5 : ∴
0x126c6: " "
0x126ce: -"
0x126d2: " "
0x126d6: -"
0x126da: -」
0x126e6: Mumhe
0x126ee :
0x126fa: ｣Shield ≧
0x1271d: <semi-
0x1276e: "
0x12792: Kaa
0x127c6: ”
0x127de: "Ah
0x12806 :
0x12816: "
0x1284a: 」Swamp
0x1286e: Otta
0x12876: Wow
0x1288e: "
0x129da: Ah
0x12a0e: "
0x12a32 :
0x12a36 :
0x12a3e: ” heavy
0x12a4e: " "
0x12a66 :
0x12a6e: A
0x12a76: A
0x12a7a: A
0x12a8a: ･ｯ
0x12ac6: A
0x12b1a: " "
0x12b22: " "
0x12c5e: ､ｯﾂ
0x12c66: ･ｯ
0x12d05: <Inn
0x12d49: ≠
0x12d66: " "
0x12d6a: " "
0x12d72: " "
0x12daf: Tota
0x12dde: ･ｯ
0x12de6: Ah
0x12ded: ÷ﾇ
0x12e13: Kang = Nen
0x12f4e: ” quasi
0x12f8a: ” heavy
0x12fb6 :
0x12fca :
0x12fce: ,
0x12fd2: "
0x12fe2: "Ah
0x13036: “Juice
0x1305a :
0x13062 :
0x1307a: "
0x130ea: "
0x130ee: ｣
0x130f6 :
0x130fa: -
0x130fe: A
0x13102: Yes
0x13106: Uh
0x1310a: E
0x1310e: O
0x13112 :
0x13116: K
0x1311a :
0x1311e: Oh no!
0x13122: Onu
0x13126: N
0x1315c: Cough
0x1316e :
0x13186: A
0x1319a: Uh
0x131aa: -ﾟ
0x131ae: Yes
0x1323e: -ﾟ
0x132f6: -
0x13344 :
0x1335e: -ﾟ
0x13362: A
0x13366: Yes
0x1336a: Uh
0x1336e :
0x1338e :
0x13391: Ugh
0x13396: -
0x133b2: Sokoho
0x133f2: -ﾟ
0x13404: Cough
0x1343a :
0x13440: , Jujutsu
0x13486 :
0x1348a :
0x1348e: Ahh
0x13492: "
0x13496: '
0x1349a :
0x1349e: Ugh
0x134a2: "
0x134a6 :
0x134aa :
0x134ae :
0x134b2 :
0x134b6: '
0x134ce: -ﾟ
0x134e9: 𡑮
0x134f8: Cough
0x1351a: "Ah
0x1351e: ､ｯ
0x13526 :
0x1352a: ･」
0x1353e: ･」
0x13596: "
0x1359a: -ﾟ
0x1359e: A
0x135a2 :
0x135bc: Cough
0x135d1: Second limit
0x135d8: о ⌆
0x135ee: ･a
0x135f2 :
0x13652: " "
0x1365a: "
0x1365e :
0x136a6:ｹ邁
0x136aa :
0x136ae: Kitone
0x136b2: Kaku
0x136b6 :
0x136d6: Eton
0x136dd: Yes.
0x136e5: Ta.
0x136ea: ､っ𡑮Good
0x136f5: -.
0x136fa: ｣
0x13701: iii.
0x13722: , quasi
0x13755: = ﾇ
0x137c8: пdo
0x137eb :
0x13853 :
0x138ea: " "
0x138ee: 」
0x138f2: " "
0x138f6: " "
0x1390e: "
0x13912 :
0x1391a :
0x13922: "
0x1393e: ･a
0x1394e :
0x13956: ･a
0x1395a :
0x13976: "
0x1397e :
0x13982 :
0x1398a :
0x13992: ･a
0x13996 :
0x139c6: "Ah
0x139da: "Ah
0x139e2 :
0x139ea: "Ah
0x139f6 :
0x13a02 :
0x13a0a: "
0x13a16 :
0x13a32: -
0x13a36: A
0x13a3a: Yes
0x13a3e: Uh
0x13a42: E
0x13a46: O
0x13a4a: K
0x13a4e: K
0x13a52 :
0x13a56: Soku
0x13a5a: Kenu
0x13a5e: Knuu
0x13a62: Kinu
0x13a66: Kanu
0x13a6a: Onu
0x13a6e :
0x13b4a: -ﾟ
0x13bfa: -ﾟ
0x13c02: -
0x13c06: A
0x13c0a: Yes
0x13c0e: Uh
0x13c12: E
0x13c16: O
0x13c1a: K
0x13c1e: K
0x13c22 :
0x13c89: Hibori
0x13e2e:ｰﾟ
0x13e32: A
0x13e36: Yes
0x13e3a: Uh
0x13e3e: E
0x13e42: O
0x13e46: K
0x13e4a: K
0x13e4e :
0x13e52 :
0x13eac: Koho
0x14132: -
0x1413a: A
0x1413e: Yes
0x14142: Uh
0x14146: Eh
0x1414a: O
0x1414e :
0x14152: K
0x14156 :
0x1415a :
0x14216 :
0x143ce: -ﾟ
0x1440e: -ﾟ
0x14412: A
0x14416: Yes
0x1441a: Uh
0x1441e: E
0x14422: O
0x14426 :
0x1442a: K
0x1442e :
0x14432 :
0x1455e: Takashi
0x14602:ｦLiang
0x1460a:ｧError
0x14647:ｮ𡑭
0x14668 : Drama⌆
0x1471a: Heto
0x14762: Chika
0x147a6 :
0x147ae :
0x147b6: Nah
0x147be: Tsha
0x147ca: ． Ta
0x14886: ''Swamp
0x1488e: ｣
0x148ba: U-Numa
0x149ba: ､ ц
0x14ae2: Te drama
0x14ae6: Nagori
0x14c77:ｮ榼
0x14c82 :
0x14c86: Atta
0x14c8a: Yes
0x14c8e: Umi
0x14c92: Eli
0x14c96: O
0x14c9a: K
0x14c9e: K
0x14ca2 :
0x14ca6 :
0x14d22 :
0x14e32: ･a
0x14e36 :
0x14e3a: Ahh
0x14e3e :
0x14e42: "
0x14e46: Eh
0x14e4a: Uh
0x14e4e :
0x14eba:ｰﾟﾘ
0x14ebe: A
0x14ec2: Yes
0x14ec6: Uh
0x14eca :
0x14f76 :
0x14f7a: -ﾟ
0x14f7e: A
0x14f82: Yes
0x14f86: Uh
0x14f8a: E
0x14fc4: Cough
0x150c2: ､ｬ
0x151ca: Ane
0x151cf: "
0x151d6: Yes
0x151da: -ﾟ
0x151de: Uh
0x151e2: E
0x151e6 :
0x15226 :
0x1522a: -ﾟ
0x152c8: Cough
0x152e4:ﾂ｡ヹ
0x15326: -
0x1532a: A
0x1532e: Yes
0x15332 :
0x15508: Cough
0x15524:ﾂ｡ヹ
0x15566: -
0x1556a: A
0x1556e: Yes
0x15572 :
0x155ee: ｜蹇
0x1561b :
0x1569b :
0x156ee: Death
0x1577a: N
0x1578a: -ﾟ
0x15792: A
0x15796: Ita
0x1579e: Uh
0x157a6: Eh
0x157aa: O
0x157ae: K
0x157b2 :
0x157b6: Onu
0x157ba :
0x157be: Tsha
0x1583e :
0x15842:ｷ轪
0x15846: Katsuki
0x1584a: Squirrel
0x1588b :
0x158d5: Ta.
0x158dc: Kura
0x158e9: -.
0x158f5: iii.
0x1599e: -ﾟ
0x159a2: A
0x159a6: Yes
0x159aa: Uh
0x159ae: E
0x159b2: O
0x159b6 :
0x159ba: K
0x159be :
0x159c2: Kunu
0x159c6: Kinu
0x159ca: Kanu
0x159ce: Onu
0x159d2: N
0x15a4a: “Teaching
0x15b8a: -ﾟ
0x15b8e: A
0x15b92: Yes
0x15b96: Uh
0x15b9a: E
0x15b9e :
0x15bf2: ”
0x15c7e: -ﾟ
0x15c82: A
0x15c86 :
0x15cfb: Grin
0x15d13: Tota
0x15d3a: ”Death
0x15d52: -
0x15d56: A
0x15d5a: Yes
0x15d5e: Uh
0x15d62: Eh
0x15d66: O
0x15d6a :
0x15da7:ｮ𡑭
0x15de2:ｰﾟ
0x15df3: T,
0x15e13 :
0x15f3f: Chota
0x15f66:ｰﾟ
0x15f86: ･Dig
0x15f96:ｰﾟ
0x15fae:ｰﾟ
0x15fe0: Tsum
0x15fee: ･frugality
0x15ffc: Tsum
0x16006: -
0x1600a: A
0x1600e :
0x16012 :
0x16057 :
0x1612a: ｜蹇
0x16136: ｜轅
0x16185: Ta.
0x1618d: -.
0x16195: iii.
0x161b3 :
0x16259: Q.
0x16261: -.
0x16269: iii.
0x16316: -
0x1631a: A
0x1631e: Yes
0x16322: Uh
0x16326 :
0x1632a: Kunu
0x1632e: Kinu
0x16332: Kanu
0x16336: Onu
0x1633a: N
0x163e6 :
0x163f2 :
0x1640e: ． EM
0x1641a :
0x16432 :
0x164b6 :
0x164ca: ｡ﾇ
0x164de: ． EM
0x16502: -
0x16506: A
0x1650a: Yes
0x1650e: Uh
0x16512 :
0x16516: N
0x165a6: -
0x166b6: -ﾟ
0x166ba: A
0x166be: Yes
0x166c2: Uh
0x166c6 :
0x168b8: Cough
0x168ca :
0x168ce: -ﾟ
0x168fe: Digital
0x1693c: Cough
0x1698f :
0x16a9e: -ﾟ
0x16aa2: A
0x16aa6: Yes
0x16aaa: U
0x16aae :
0x17043 :
0x1706f: Ota
0x17077 :
0x1733a: Police
0x1744a: -ﾟ
0x1744e: A
0x17452: Yes
0x17456: Uh
0x1745a: Eh
0x1745e: O
0x17462 :
0x17466 :
0x1748e: Missing
0x17492 :
0x1749e: ･ｯ
0x174a6: Wow
0x174ad: Q.
0x174b9: -.
0x174c1: iii.
0x175c7 :
0x175d2: Autumn
0x175e1: Q.
0x175e9: -.
0x175f1: iii.
0x176ef: Chochi
0x176fa: -ﾟ
0x176fe: A
0x17702: Yes
0x17706: Uh
0x1770a :
0x1770e: Kinu
0x17712: Kanu
0x17716: Onu
0x1771a: N
0x1776a :
0x17889: Hibori
0x1798e: -ﾟ
0x17992: A
0x17996 :
0x17a22: -
0x17a26: A
0x17a2a: Yes
0x17a2e: Uh
0x17a32: E
0x17a36: O
0x17a3a :
0x17a66 :
0x17a73: Jahm
0x17ab2 :
0x17b1e:ﾂlimit
0x17b46 :
0x17bc0: Tabu
0x17bc6: Sokoho
0x17bdc: Tahou
0x17c06: O
0x17c1c: Cough
0x17c47: Ota
0x17c72: -
0x17c7e: -ﾟ
0x17c8a: -ﾟ
0x17c91: iii.
0x17d4a :
0x17d52: ､
0x17d5e: -ﾟ
0x17d62: A
0x17d66: Yes
0x17d6a: Uh
0x17d6e: E
0x17d72: O
0x17d76 :
0x17d7a: Onu
0x17d7e: N
0x17da4: Kei・
0x17db4: Anatomical
0x17dbe: Momi
0x17df2:ｴ贈
0x17e0e: "
0x17e12: ""
0x17e1a: "
0x17e2a: Blood
0x17e2e: Te drama
0x17e41 : TaD
0x17e51 :
0x17e62: "Advice
0x17e86: “Teaching
0x17ea2: “Teaching
0x17eb0: Cheese
0x17ec2: “Teaching
0x17ed0: Task
0x17fb2: ､
0x17fca :
0x17fd6: "Grin
0x17fe6: ｡
0x1800e: "
0x1805a: "
0x18076: "
0x1807a: " "
0x1807e :
0x180a2: ､Ni
0x180aa: "Ni
0x180de: ｣
0x180e6 :
0x18116 :
0x18126: "
0x18130: Cotton
0x18139: iii.
0x18170: Fukiwa
0x181cc: Blow
0x181f0: Cough
0x181f4: Blow
0x1820e: "
0x1822a :
0x1823a: ･ｯ
0x18242: "
0x1824a: ｢ﾟ
0x1824e: ｣ﾟ
0x1825a: Wow
0x1825e: Setter
0x18266: Set
0x18292: Rights ≠
0x182ce:ﾂ沓
0x182fc : 〡ъ
0x18362: "
0x18372: "
0x1837a: “Lungs
0x18382: "
0x1838e: ",
0x1841c: Cough
0x1844e: Ahh
0x18452: Wow
0x18456 :
0x1845e: ･a
0x18486 :
0x1848a :
0x1848e: " "
0x18492: Ah
0x18496: " "
0x1849e: " "
0x184a2 :
0x184a6: A
0x184aa: Yes
0x184ae: Uh
0x184b2: Eh
0x184b6: O
0x184ba :
0x184be: K
0x184c2 :
0x184c6 :
0x184ca: Kunu
0x184ce: Kinu
0x184d2: Kanu
0x184d6: Onu
0x184da: N
0x185be :
0x185c2: ｜釐
0x185c6: Momi
0x185ca: ｜酳
0x185ce :
0x185ee:ｴ鼐
0x185f5: Yes.
0x185fd: Ta.
0x18602: , Good luck
0x1860a: Wow
0x18611: -.
0x18619: iii.
0x1861e: ｣
0x1863a: , quasi
0x1866c : Layer⌆
0x186e0:怐ド
0x18703 :
0x1876b :
0x187f6: "
0x18816 :
0x1881e: 」
0x18826: "
0x1882e :
0x18836: ･a
0x1883e: Ahh
0x18846 :
0x1884e: 」
0x18856: 」
0x1885e: 」
0x18862: ･a
0x18866: Ah
0x1886a: Ahh
0x1886e :
0x18892: "Ah
0x188a6: "Ah
0x188ae :
0x188b6: "Ah
0x188be :
0x188c6: "Ah
0x188ce :
0x188d6: "Ah
0x188f6: "
0x1891e :
0x1893e:ﾂ､
0x18942 :
0x18946: Door
0x18952: No,
0x189ae: -ﾟ
0x189b2: A
0x189b6: Yes
0x189ba: Uh
0x189be: E
0x189c2: O
0x189c6 :
0x189ca: Key
0x189ce: Sec
0x189d2 :
0x189d6: Kenu
0x189da: Squelch
0x189de: Kinumi
0x189e2: Kanune
0x189e6: Onuta
0x189ea: E
0x18a34:ｨ疸
0x18a3d :
0x18a92:ｴ蹉
0x18aae: ｡釵
0x18af2: "
0x18af6 :
0x18afe: 」
0x18b06: Oh
0x18b0e: ･」
0x18b16: 」
0x18b1e: ･」
0x18b3a: "
0x18b42 :
0x18b4e: Eh
0x18b56: "Ah
0x18b5a: "Ah
0x18b6a :
0x18b72 :
0x18b7a: "Ah
0x18b82: "Ah
0x18b8a: Eh
0x18c32: ｡ﾇ
0x18c3e: ． ﾂ
0x18d26: "Ah
0x18d2e: "Ah
0x18d3a: Kya
0x18d3e: Kya
0x18d46: "Ah
0x18d4a: "Ah
0x18d4e :
0x18d52 :
0x18d9e:ｰﾟﾘ
0x18da2: A
0x18da6 :
0x18daa: Uh
0x18dae: E
0x18db2 :
0x18db6 :
0x18dba: K
0x18dbe :
0x18dc2 :
0x18dc6: N
0x18e9c:ｨ痲
0x18f57: Tota
0x18f6e :
0x18f7a: Tet
0x18f7e: Chito
0x18f82: "To
0x18f9a: Tet
0x18f9e :
0x18fa2: ｡
0x18fba: "To
0x18fbe: Tet
0x18fc6: Chito
0x1904e :
0x19076: -
0x19148: Hmm
0x19162: -
0x19166: A
0x1916a: Yes
0x1916e: Uh
0x19172: Eh
0x19176 :
0x19216: , ,
0x192be:ｰﾟ
0x192c2: A
0x192c6: Yes
0x192ca: Uh
0x192ce: E
0x192d2: O
0x192d6 :
0x192da: K
0x192de :
0x192e2 :
0x19366 :
0x19376 :
0x194c6: -ﾟ
0x194ca: A
0x194ce :
0x194d2: Uh
0x194d6: Eh
0x194da: O
0x194de: Ka
0x194e2: K
0x194e6 :
0x195b6: -ﾟ
0x195ee:ｰﾟ
0x195f2: A
0x195f6 :
0x1960c: Tayo
0x1966a :
0x19672: -
0x19676: A
0x196c6: -ﾟ
0x196ca: A
0x196ce :
0x196e4: Tayo
0x196fc: Cough
0x1971a: -ﾟ
0x1971e: A
0x19722: Yes
0x19726 :
0x19746: -
0x1974e: A
0x19752: Yes
0x19756 :
0x19760:ｨ壎bell
0x1977c :
0x19808: Cough
0x1983f: Ota
0x19898 :
0x1989e: -ﾟ
0x198a2: A
0x198a6 :
0x19904: Mi
0x19952: -
0x1995a: A
0x19962 :
0x1997e: -ﾟ
0x1998a: -ﾟ
0x1998e: A
0x19992 :
0x199a8: Wow
0x199b8: Mi
0x19a00: Mi
0x19b22: -
0x19b26: A
0x19b2a: Yes
0x19b2e:ｿﾟ
0x19b50:ﾐ鋹
0x19bbc:ﾐ錂
0x19bd8:ﾐ鋻
0x19bea:ｰﾟ
0x19bee:ｱﾟ
0x19bf2:ｲﾟ
0x19bf6:ｿﾟ
0x19c10:ﾐ鍫
0x19c9e: Ｄ剧
0x19ca4:ﾐ鋻
0x19cb6:ｰﾟ
0x19cba:ｱﾟ
0x19cbe:ｲﾟ
0x19cc2:ｿﾟ
0x19ce0:ﾐ鍫
0x19d72: To glue
0x19d8a: -ﾟ
0x19d8e: A
0x19d92: Yes
0x19d96 :
0x19dbc: Cough
0x19de3: Yomi
0x19dea: A
0x19e06 :
0x19e0a: -ﾟ
0x19e2c: Mikan
0x19e4a: -ﾟ
0x19e6a: -ﾟ
0x19eb6 :
0x19eba :
0x19ef7: Room Ho
0x19f1e: A
0x19f22:ｰﾟ
0x19f26: Yes
0x19f2a :
0x19f40: Mizu
0x19f4f: Jami
0x19f57: Jami
0x19f82 :
0x19f8c: Mi
0x19fac:ミ陡
0x19fd4 :
0x19fec: Mi
0x1a062: -
0x1a066: A
0x1a06a: Yes
0x1a06e: Uh
0x1a072: E
0x1a076: O
0x1a07a :
0x1a08c: Mitsu
0x1a0c6: “Like
0x1a102: Gie
0x1a12c: Mitsu
0x1a136: Evasion
0x1a1a2: To dig
0x1a1ca: To drama
0x1a1ee: Teyo
0x1a232: Digging
0x1a252: Te drama
0x1a276: Te drama
0x1a2ba: Digital
0x1a2da: Te drama
0x1a308: Mitsu
0x1a33a :
0x1a34e :
0x1a36a: “Dig
0x1a3a6 :
0x1a3b0: Miku
0x1a3e2 :
0x1a3f6 :
0x1a412: “Dig
0x1a44e :
0x1a454: Mi
0x1a552 :
0x1a55c: Mitsu
0x1a65a :
0x1a664: Miku
0x1a762 :
0x1a76c:ﾐ锟
0x1a776:ｧ狈
0x1a7a6: "Dig"
0x1a896:ﾂｬ
0x1a89c:ﾐ錝
0x1a8a6:ﾄ狈
0x1a8d6:ﾂ掘
0x1a9d4:ﾐ鍫
0x1aaf2:ｰﾟ
0x1aaf6:ｱﾟ
0x1aafa:ｲﾟ
0x1aafe:ｿﾟ
0x1ab0c:ﾐ鏧
0x1ab2c:ﾐBracelet
0x1ab66:ﾂDigging
0x1ab8a:ﾅ撃
0x1aba6:ﾂ熧钧
0x1abbe:ﾂglue
0x1abd8: Mi
0x1acd0: Wow
0x1ace4: Mizuki
0x1ad0e:ｰﾟ
0x1ad16: A
0x1ad1e :
0x1ad3e:ｰﾟ
0x1ad4a: -ﾟ
0x1ad4e: A
0x1ad52 :
0x1ad8c: Mizu
0x1adc8: Mizu
0x1addc: Mizu
0x1adf2: Umbrella
0x1ae10: Mizu
0x1ae28: Mizu
0x1ae2e: O
0x1ae36: Yes
0x1ae3a:ｰﾟ
0x1ae3e: A
0x1ae42: Uh
0x1ae46: E
0x1ae4a :
0x1ae5c: Micro
0x1ae74: Miho
0x1ae94: Mi
0x1aebe: Te
0x1aedc: Miss
0x1af0c:ﾐ𨼲
0x1af40:゜〡
0x1af70:ﾐyin
0x1afa0:ﾐ阼
0x1afc8:ﾐ阼
0x1aff8:ﾐ陡
0x1b028:ﾐ𨺉
0x1b060:ﾐ𨺉
0x1b088:ﾐ𨺉
0x1b0b7:ﾐ陡
0x1b0e8:ﾐ𨺉
0x1b120:ﾐ𨺉
0x1b148:ﾐ𨺉
0x1b2d6:ｰﾟ
0x1b2da:ｱﾟ
0x1b2de:ｿﾟ
0x1b2fc:ﾐ鍫
0x1b31a:ｰﾟ
0x1b326 :
0x1b32a: A
0x1b32e :
0x1b462: -
0x1b466: A
0x1b46a :
0x1b484: Mishu
0x1b49e:ｰﾟ
0x1b4aa: -ﾟ
0x1b4ae: A
0x1b4b2 :
0x1b53a: ｣
0x1b5ae: "Ah
0x1b61e: "Ah
0x1b68e: "Ah
0x1b6fe: "Ah
0x1b76e: "Ah
0x1b7de: "Ah
0x1b84e: "Ah
0x1b8ca: ･a
0x1b8ce: ､ｯ
0x1b8d6: "
0x1b8de: ､
0x1b8e6: "
0x1b8ee: 」」
0x1b8f6: "
0x1b92e: ｣
0x1b932 :
0x1b936 :
0x1b93a :
0x1b93e: Uuu
0x1b942: Yuki
0x1b946 :
0x1b94a: Eki
0x1b95a: ｣
0x1b95e: ｣
0x1b962: Right
0x1b9f8: Ah,
0x1ba10 :
0x1ba13 :
0x1ba1e: 0x1ba1e
0x1ba2a:ｰﾟ
0x1ba2e: A
0x1ba50: Miku
0x1badf: Meng Qian
0x1baf7: Meng Qian
0x1bb10: Mizu
0x1bb4e: "
0x1bb56: Right
0x1bb5e: 」」
0x1bb62: Eh?
0x1bb66: Eh?
0x1bb6a: Ah
0x1bb6e: Ah
0x1bb72: Right
0x1bb76: "
0x1bb7a: "
0x1bb7e: 」」
0x1bb97 :
0x1bc23: Eta
0x1bc3a :
0x1bc3e: Ah
0x1bc42: Yeeeees
0x1bc4a: Uuu
0x1bc50: Miku
0x1bc6a: Yes
0x1bc72: A
0x1bc7a:ｰﾟ
0x1bcd2: U
0x1bcda: E
0x1bcde: O
0x1bce2 :
0x1bd8e: A
0x1bd96: -
0x1bd9a :
0x1bdb4: Mitsu
0x1bf2e: Eh
0x1bf36 :
0x1bf3a: "
0x1bf46 :
0x1bf4a :
0x1bf4e: Wah
0x1bfe2:ｰﾟﾐ鋻
0x1bfee: A
0x1bff2 :
0x1bff6: Uh
0x1bffa: E
0x1bffe: O
0x1c002 :
0x1c006: K
0x1c00a :
0x1c00e :
0x1c034: Miku
0x1c044: Cough
0x1c0ae: "
0x1c0cf: ⓡ镻
0x1c0e7: ⓡ镻
0x1c100: Mitsu
0x1c11e: "
0x1c13b: ⓡ镻
0x1c157: ⓡ镻
0x1c170: Miho
0x1c1ca: "
0x1c1d6 :
0x1c1e6 :
0x1c1ea: "
0x1c1ee: , ah
0x1c20b: ⓡ镻
0x1c227: ⓡ镻
0x1c240: Mi
0x1c266: "
0x1c272 :
0x1c276: "
0x1c280: Mi
0x1c28a: -ﾟ
0x1c28e: A
0x1c292: Yes
0x1c296 :
0x1c2b4: Misaku
0x1c2be: ｣ Wu
0x1c2ee :
0x1c304: Miku
0x1c342: -
0x1c34a :
0x1c34e: A
0x1c3a6 :
0x1c3aa: -ﾟ
0x1c3ae: A
0x1c3ea :
0x1c3ee:ｰﾟ
0x1c3f2: A
0x1c408:゜陡
0x1c426: Ah,
0x1c43a: "
0x1c450:゜〡
0x1c46d: Abyss
0x1c48c: Miku
0x1c4c9 :
0x1c4dc: Miku
0x1c4f4: Cough
0x1c573: Company servant
0x1c57a: K
0x1c582: E
0x1c586: -
0x1c58a: A
0x1c58e :
0x1c592: Uh
0x1c596: O
0x1c59a :
0x1c59e :
0x1c5fa: "
0x1c614: Cough
0x1c63a: -ﾟ
0x1c65a: Umbrella
0x1c690:ｰ｡ニ
0x1c6d4:ｰ｡ﾆ
0x1c718: , ロ
0x1c758: , ロ
0x1c792: "
0x1c93e :
0x1c946: "
0x1c9a8: Ta.
0x1c9d2: "
0x1ca18: -｡
0x1cb33: Snipe.
0x1cbce: "
0x1cda8: Cough
0x1cdba: Umbrella
0x1cddb: Special
0x1cdfc:ｰ｡ﾆ
0x1ce57: Drama,
0x1ceaa:ｰﾟｨ
0x1ceae: Ah
0x1ceb2: I'm coming
0x1ceb6: Uta
0x1ceba: Ene
0x1cebe: Omi
0x1cec2: Cali
0x1cec6: Ki
0x1ceca :
0x1cece :
0x1cee8: Miss
0x1cf03: Akihiro
0x1cf08: Yaso
0x1cf14: Cough
0x1cf27 :
0x1cf46:ｰﾟ
0x1cf4f: Shakume
0x1cf60: Nope
0x1cf84:ｰ壎
0x1cf8c :
0x1cfa2:ｰﾟｲ壚丰ﾛ
0x1cfb0: Micro
0x1cfbe:ｰﾟ
0x1cfc2: A
0x1cfc6: Yeah
0x1cfca: Uh
0x1cfce :
0x1d006 :
0x1d00a: -ﾟ
0x1d00e: A
0x1d024: Mi
0x1d05e: -ﾟ
0x1d062: A
0x1d066 :
0x1d07c: Mishu
0x1d0b6: -ﾟ
0x1d0ba: A
0x1d0be :
0x1d0ea :
0x1d0f6: -ﾟ
0x1d0fa: A
0x1d114: Miku
0x1d136:ｰﾟ
0x1d196:ｰﾟ
0x1d19a: A
0x1d19e:㽿ﾟ㉒
0x1d1c2: -ﾟ
0x1d1c6: A
0x1d1ca :
0x1d1e0: Mi
0x1d24a: Shimikazu
0x1d26c: Mitsu
0x1d29c: Cough
0x1d2af :
0x1d30a: "
0x1d35b: Inspection
0x1d3da :
0x1d4e3: Death,
0x1d54e: -ﾟ
0x1d552: A
0x1d556: Yes
0x1d55a: Uh
0x1d55e: E
0x1d562 :
0x1d57c:ﾓﾢﾢ
0x1d5b2: "
0x1d5c0: Cough
0x1d62a: "
0x1d676: Najun
0x1d744 :
0x1d7ba: ､ｬ
0x1d85b: Special
0x1d87c: Miho
0x1d8f4: Mi-bai
0x1d904: Miharu
0x1d914: Mi
0x1d946: , Shaofeng
0x1d99e:ｰﾟ
0x1d9a2: A
0x1d9a6: Yes
0x1d9aa: Uh
0x1d9ae: Eh
0x1d9b2: O
0x1d9b6: K
0x1d9ba: K
0x1d9be :
0x1d9c2 :
0x1daa0: Flame・
0x1dac2:ｰﾟ
0x1dada:ｰﾟ､ﾛ
0x1daee:ｰﾟ
0x1daf2: A
0x1daf6 :
0x1db1c: Misu
0x1dbe2: f umbrella
0x1dc66: "
0x1dd08: Mizu
0x1dd0e: O
0x1dd16: E
0x1dd1a:ｰﾟ
0x1dd1e: A
0x1dd22 :
0x1dd26: Uh
0x1dd2a :
0x1dd40:ﾐ錍
0x1dd46 :
0x1dd6a: "
0x1dd7d :
0x1ddb6: ､U
0x1ddba: ､ｷ
0x1ddbe :
0x1ddc2: Oki
0x1ddc6: Ah
0x1ddca: Aki
0x1dde6: ,U
0x1ddea: ､ｷ
0x1ddee :
0x1ddf2: Oki
0x1ddf6: Ah
0x1ddfa: Aki
0x1de08: Miku
0x1df10: Miryu
0x1dfca: A
0x1dfd2: -ﾟ
0x1dfd6 :
0x1e0a8: Mi
0x1e0b6: "
0x1e0be:㾂㉒
0x1e0ce: ､ｬ
0x1e0d2:㾂㉒
0x1e0e2: ､ｬ
0x1e0eb :
0x1e0fa: ､ｬ
0x1e110: Mizu
0x1e18a: Digging
0x1e1d6: Digging
0x1e1eb :
0x1e1f4: Mizu
0x1e22c: Mizuki
0x1e274: Mi
0x1e31b: 、Micro
0x1e322: Uh
0x1e32a :
0x1e32e:ｰﾟ
0x1e332: A
0x1e336 :
0x1e350: Miku
0x1e392: ｣ └
0x1e39e: Tsha
0x1e3e0: Misen
0x1e40e: "
0x1e416 :
0x1e424: Mi
0x1e46c: Tatsu
0x1e59c: ㎡
0x1e69c:ﾐ錍
0x1e6ba: ",
0x1e6be: 」,
0x1e718:ﾐ鞞
0x1e7a6: Ewo
0x1e7b2: Echo
0x1e7d8: Mirou
0x1e82e: , four
0x1e83f: Ok
0x1e86c: Mikan
0x1e882: Nah
0x1e891: Peek
0x1e89a: Te,
0x1e8a9: Nose
0x1e8c0:ﾐ𨺉
0x1e8ff: ⓡ鞞
0x1e9dc: └ ･ ⏉
0x1ea18: Mi
0x1ea27: , Mizure
0x1ea78: Mirou
0x1ead3: ⓡ
0x1ed4b: T,
0x1ee04: Cough
0x1ee4a: ｣
0x1ee4e: "
0x1ee52: Ahh
0x1ee56 :
0x1ee5e: Ah
0x1ee7c: Miss
0x1f037: Ɠ顳
0x1f0f0: Mi-f
0x1f118: Mikan
0x1f15f: To,
0x1f172:ﾂ､
0x1f17a: T,
0x1f198: Mi-bai
0x1f19e: ｣
0x1f1ca: ",
0x1f1da: ",
0x1f21c: Mitsu
0x1f22a: -ﾟ
0x1f22e: A
0x1f232: Yes
0x1f236: Uh
0x1f23a: E
0x1f23e: O
0x1f242: K
0x1f246: K
0x1f24a :
0x1f24e :
0x1f28e :
0x1f292:ｰﾟ
0x1f296: A
0x1f2e2 :
0x1f2e6: -ﾟ
0x1f2ea: A
0x1f300: Micro
0x1f334: Mizuki
0x1f34e:ｰﾟｸ垆
0x1f356:ｱﾟ
0x1f35e:ｿﾟｺﾎ
0x1f368: x壔
0x1f382:ｰﾟ
0x1f394: x壎
0x1f3a0:ｸ厎ｯ
0x1f3b6:ｰﾟ
0x1f3c2:ｰﾟ
0x1f3c6:ｱﾟ
0x1f3ca:ｿﾟ
0x1f3ec:ﾐ鋹
